,Target
204390,0
217946,0
147603,0
202342,0
181269,0
206940,0
36008,0
295986,0
276229,0
51899,0
297795,0
208108,0
153895,0
239488,0
167938,0
185429,0
251442,0
258561,0
64388,0
233388,0
270064,0
150809,0
61430,0
236498,0
11460,0
189735,0
52031,0
159286,1
197830,0
115356,0
123436,0
304071,0
10801,0
28793,0
127459,0
122489,0
187245,0
83628,0
138225,0
198408,1
292490,0
29105,0
161240,0
78957,0
283461,0
75416,0
210037,0
297119,0
48139,0
32615,0
35074,0
172374,0
60392,0
86853,0
224505,0
249206,0
153805,0
24213,0
200463,0
111220,0
7041,0
286613,0
235192,0
96597,0
269056,0
188774,0
160892,0
52338,0
198191,0
27935,1
153804,0
215798,0
232602,0
128213,0
264758,0
283009,0
258986,0
181566,0
225336,0
40798,0
289668,0
40194,0
47681,0
108906,0
63631,0
268169,1
199442,0
301746,0
130293,1
384,0
254959,0
59730,0
44411,0
16411,0
22793,0
25343,0
206101,0
265869,0
191488,0
85738,0
115930,0
273850,0
257239,0
62831,0
228875,0
251031,0
16607,1
241754,0
157968,0
3252,0
181499,0
28601,0
163317,0
60149,0
200297,0
41018,0
2879,0
116796,0
6260,0
50776,0
169427,0
181795,0
124048,0
223265,0
104411,0
70808,0
239926,1
11573,0
160528,0
64593,0
155672,0
285916,0
217778,0
113331,0
290068,1
126673,0
90672,0
74761,0
232150,0
164148,0
241095,0
293631,0
267264,0
153400,0
75689,1
36744,0
31676,0
172145,0
126595,0
63831,1
232087,0
201317,0
133598,0
221868,0
282706,0
54255,0
157348,0
240301,0
16852,0
89042,0
189635,1
249657,0
252213,0
20372,0
146805,0
1545,0
251765,0
284663,0
169723,1
93685,0
238166,0
192074,0
101868,0
13641,0
81313,0
140573,0
141251,1
60961,0
133179,1
45345,0
230831,0
12451,0
220436,0
80758,0
301152,0
198242,0
254866,1
232917,0
253865,0
108787,0
185112,0
142823,0
148432,1
176046,0
234566,0
170897,0
88022,0
56618,0
284469,0
233002,0
189136,0
161138,0
264490,0
206697,0
90205,0
56963,0
49010,0
194786,0
251546,0
252603,0
286300,0
253273,0
36598,0
109630,0
25373,1
74303,0
107331,1
182246,0
195641,0
32650,0
31769,0
270453,0
210480,1
214471,0
178242,0
296183,0
77590,0
193638,0
241829,0
48355,0
10835,1
274816,0
227585,0
151325,0
215615,0
42953,0
248741,0
171724,0
187365,0
51530,0
156041,0
230780,0
108621,0
188979,0
194370,0
233874,0
132538,0
23621,0
118871,0
279725,0
5611,0
70566,0
142863,0
103631,0
153702,0
3946,0
139730,0
296035,0
256670,0
96648,0
147212,0
206441,1
269084,0
72383,0
17194,0
178420,0
36821,0
65311,0
10581,0
224912,0
77619,0
297041,1
279242,0
210752,0
236502,0
281318,0
142790,0
39072,0
55436,0
281389,0
57857,0
92632,0
257614,0
63333,0
299988,0
180107,0
240141,0
107757,0
80442,1
2963,0
273967,0
300137,0
151580,0
122096,0
140980,0
69940,0
230399,0
118751,0
169655,0
38132,0
225929,0
12217,1
293022,0
198245,0
193660,0
183523,0
187003,0
140088,0
291049,0
53833,0
95856,0
199621,0
246232,0
49943,0
98036,0
149686,0
142108,0
58707,0
111148,0
16519,0
153267,0
92919,0
53484,0
225567,0
165900,0
176770,0
297018,0
184659,0
106513,0
246978,1
71524,0
33599,0
107034,0
54178,0
81707,0
140902,0
54010,0
19727,0
296273,0
286841,0
287901,0
287941,0
307208,0
263174,0
300538,0
67359,0
219156,0
205414,0
222777,0
206630,0
102819,0
39650,0
127889,0
207043,0
269249,0
64017,0
94540,0
244926,1
261079,1
116566,0
238094,0
193344,0
213067,0
104756,0
163511,0
249059,0
255475,0
174208,0
47769,0
9058,0
197588,0
23736,0
286623,0
46062,0
292133,0
76357,0
83632,0
15068,0
46804,0
64328,0
98376,0
288254,0
56126,0
75006,0
217060,0
278299,0
159007,0
234364,0
137445,0
263687,0
231333,0
28719,0
168821,0
110342,0
32631,0
191211,0
37237,0
114026,0
298664,0
228258,0
28721,0
163304,0
166529,0
60300,0
23241,0
239131,0
42162,0
17159,0
279034,0
126365,1
296300,0
34629,0
131584,0
197498,0
15942,0
157109,0
168301,0
112092,0
190384,0
222492,0
305056,0
218644,0
113707,0
221058,0
56223,0
132366,0
133576,0
297486,0
194468,0
172987,0
245356,0
92800,0
246859,0
112825,0
191498,0
296683,0
11725,0
250589,0
179909,0
8202,0
74619,0
111252,0
102692,0
20464,0
186916,0
291052,0
250199,0
219862,0
25299,0
41686,0
144135,0
223754,0
260754,0
72510,0
221922,0
122430,0
10506,0
81328,0
78570,0
131264,0
119629,0
273825,0
284299,0
174647,0
92511,0
202109,0
179928,0
215932,0
10255,0
51373,1
147147,0
234193,0
103899,0
241217,0
15710,0
151625,1
18259,0
273935,0
224093,0
64346,0
94836,0
226498,0
104534,1
113924,0
49863,0
218339,0
55422,0
290955,0
40753,0
1708,0
233113,0
86940,0
25814,0
43487,0
233202,0
243081,0
273616,0
101844,0
194847,0
43993,0
265648,0
113710,0
107991,0
50273,0
215613,0
158158,0
8426,0
192035,1
34279,0
171084,0
199736,0
73808,0
74266,0
293722,0
284360,0
134569,0
68029,0
161066,0
229947,0
205429,0
66204,0
130414,0
57923,0
138557,1
11238,0
271886,0
130323,0
279414,0
47679,0
218252,0
166875,0
211284,0
132952,0
241683,0
5116,0
273880,0
201777,0
304712,0
11543,0
138017,0
226344,0
48629,0
115584,0
265831,1
67034,0
258347,0
225547,0
89503,0
137437,0
209322,0
198157,0
228659,0
115449,1
255254,0
156001,0
69274,0
24348,0
148163,0
224147,0
27454,0
83832,0
16337,0
60200,0
206436,0
264581,0
67604,0
137607,0
191245,0
49573,0
283943,0
240319,0
28620,0
189783,0
180078,0
199527,0
68369,0
37686,0
240201,0
271402,0
265150,0
249074,0
202370,0
56354,0
41884,0
123177,0
138759,0
170838,0
252781,1
93762,0
302658,0
141144,0
222249,0
276179,0
87559,0
171569,0
112179,1
61690,0
109641,0
99594,0
49486,0
159140,0
214641,0
198778,0
272795,0
50339,0
67855,0
88412,0
88337,0
11654,0
125129,0
220237,0
240033,0
269427,0
52931,1
249065,0
251154,0
34896,0
51041,0
150709,0
235499,0
66383,0
120589,0
186938,0
218816,0
217003,0
255513,0
58066,0
274126,0
55869,0
166554,0
118191,0
197559,0
203807,0
187297,0
42850,0
266185,0
33255,0
20892,0
49767,0
25577,0
186315,0
231873,0
163150,0
238941,0
55642,0
131954,0
23408,0
248285,0
146988,0
172681,0
45222,0
291838,0
222956,0
281623,0
27527,0
284505,0
133283,0
188468,0
69451,0
203593,0
211823,0
211448,0
224450,0
173657,0
199891,0
289069,0
98735,0
279087,0
230868,0
207704,0
256775,0
272025,0
227208,0
212099,0
37902,0
44337,0
239010,0
66437,0
20380,0
19789,0
140769,0
226612,0
101818,1
47265,0
167467,0
250673,0
84258,0
67121,0
271673,0
6217,0
103672,0
71500,0
276642,1
26453,0
146300,0
109867,0
225436,0
98879,0
205968,0
298108,0
77083,0
295969,0
69185,0
254967,0
158570,0
32922,0
173666,0
305885,0
212575,0
89093,0
88765,0
35351,1
126777,0
244961,1
74070,0
104827,0
59440,0
285641,0
135458,0
295851,0
118883,0
279341,0
106388,0
71343,0
41003,0
135149,0
17332,1
235426,0
51447,1
279365,0
15054,0
27005,0
142226,0
69624,0
235689,0
24862,0
130964,0
147250,0
129036,0
95864,0
169994,0
43074,0
91234,1
278271,0
21761,0
103309,0
178028,0
141431,0
74368,0
145353,1
277404,0
6550,0
4165,0
99745,0
155930,0
26767,0
298027,0
179031,0
177481,0
147329,0
61077,0
140220,0
194199,0
304850,0
142963,0
52229,0
28867,0
206733,0
64458,0
88772,0
140209,0
70193,0
150961,0
274494,0
270820,0
129524,0
183553,0
225629,0
305750,0
42148,0
303989,0
84372,0
215255,0
177071,0
43297,0
298775,0
234823,0
248134,0
15520,0
65140,0
294683,0
37316,0
66275,0
118855,1
146856,0
172078,0
106200,0
17294,0
257839,0
160185,0
136458,0
69062,0
112494,0
145120,0
165194,0
244811,0
148796,0
268326,0
212845,0
46134,0
233616,1
16067,1
71412,0
256774,0
254837,0
155708,0
292328,0
298052,0
287417,0
224078,0
211802,0
269103,0
46777,0
297112,0
1127,0
280721,0
40880,0
7780,0
86372,0
37882,0
216710,1
6714,0
79744,0
30381,0
7626,0
69203,0
129980,0
194769,0
78776,0
44956,0
201261,1
136276,0
117754,0
12368,0
225169,0
106826,0
250805,0
127123,0
99799,0
109073,0
233049,0
154549,0
289219,0
187610,0
278277,0
131992,0
234067,0
199504,0
282721,0
258656,1
268976,1
251637,0
140496,0
7081,0
129364,0
273828,0
4596,0
17764,0
137261,0
117621,0
278403,0
82525,0
173505,0
135294,0
225068,0
135603,0
133526,0
62166,0
200642,1
217325,0
114140,0
56105,1
113502,0
275733,0
287621,0
11210,0
236472,0
19051,0
113116,0
90972,0
307349,0
65743,0
33613,0
167742,1
216340,0
293852,0
19541,0
162098,0
181542,0
258073,0
294253,0
132295,0
103380,0
194317,0
35200,0
135377,0
279294,0
159684,0
214167,0
287907,0
9114,0
298197,0
77827,0
77502,0
199581,0
188140,0
179600,0
35614,0
96741,0
131352,0
265482,0
280259,0
66600,1
247009,0
95074,0
67642,0
234326,0
272645,0
181015,0
173533,0
305834,0
227523,0
137561,0
131863,0
111374,0
14818,0
122928,0
156876,0
168472,1
50411,0
225394,0
205728,0
160176,0
74865,0
130459,0
113675,0
284403,0
215058,0
242608,0
237133,0
18382,0
75864,0
246299,1
31176,1
137813,0
14143,0
163904,0
105931,0
43920,0
228998,0
234560,0
116197,0
81635,0
86212,0
100828,0
146563,0
7356,0
111631,0
143904,0
19921,0
200791,0
246567,0
301177,0
168400,0
11431,0
165437,0
230570,0
11752,0
164623,0
5279,0
156774,0
5705,0
31306,0
147840,1
298366,0
134089,0
206901,0
198395,0
273618,0
103534,0
212946,0
46224,0
243625,0
275237,0
31951,0
249286,0
285305,0
273250,0
33075,0
169766,0
154406,0
672,0
106315,0
23598,0
285789,0
219995,0
145303,0
117736,0
66409,0
107747,0
96822,0
190927,0
209665,0
295434,0
34776,0
237937,0
44451,0
164752,0
276010,0
143866,0
233439,0
294528,0
7835,0
240843,0
42701,0
61380,0
204233,0
75324,0
201235,0
43127,1
103596,1
210,0
161421,0
128939,0
284610,0
270929,0
244860,0
125313,0
80665,0
277570,0
130770,0
69868,0
47927,0
109389,0
180791,0
9854,0
59503,0
287620,0
94624,0
289014,0
126463,0
106540,0
298135,0
249134,0
304102,0
169082,0
14805,0
214642,0
145938,0
2765,0
286860,0
126153,0
81361,0
214318,0
87098,0
173509,0
204302,0
204122,0
135525,1
57431,0
101921,1
268409,0
67776,0
217045,0
231949,1
214216,0
244729,0
227808,0
291739,0
143458,0
106823,0
42314,0
245862,0
62592,0
73782,0
20104,0
12934,0
62865,0
99888,0
30226,0
133419,0
5097,0
192269,0
52771,0
107057,0
164629,0
296355,0
252287,0
273257,0
164399,0
215394,0
6927,0
151825,0
66002,0
46470,0
82408,0
284950,0
151955,0
256846,0
185650,0
195500,0
234557,0
109551,0
179853,0
1931,0
183292,1
195087,0
116646,0
201943,0
177304,1
68214,0
10101,0
61578,0
107066,0
13581,0
259661,0
283049,0
35036,0
241332,0
284962,0
46976,0
31833,0
163599,0
107530,1
244387,0
176790,0
226544,0
104062,0
199521,1
97090,0
104177,0
232270,0
254355,0
279086,0
97410,1
59762,0
97193,0
143525,0
285918,0
124494,0
137883,0
89991,0
49661,0
70472,0
110562,1
203393,0
61454,0
111215,0
239221,0
198195,0
36144,0
45049,0
86160,1
84771,0
305606,0
213965,0
84152,0
146566,0
67297,0
173136,0
114769,0
168856,0
213241,0
30101,1
272887,0
286106,0
24164,0
287356,0
100550,0
196911,0
89640,0
118059,0
21158,0
46705,0
270674,0
249928,0
155210,1
285919,0
110318,1
226756,0
203576,0
161593,0
31805,0
213851,0
216410,0
232657,0
237931,0
95610,0
189100,0
118954,0
234231,0
139856,0
119477,0
40801,0
155600,0
161,0
298702,0
269887,0
31854,0
152314,0
24888,0
109967,0
132376,0
213441,1
248742,0
51357,0
136775,0
8550,0
233393,0
94454,0
20708,0
109159,0
129508,0
22984,0
144175,0
283033,0
17439,0
85889,0
160080,0
137409,0
130434,0
219640,0
263345,0
295597,0
181366,0
28948,0
139289,0
130931,1
144489,0
120087,0
84435,0
158546,0
222443,0
254656,0
98328,1
136953,0
167565,0
166275,0
304473,0
166443,0
274474,0
40473,0
185153,0
221645,1
74873,0
23579,0
240290,1
176348,0
68951,0
222958,0
279875,0
263955,0
141775,0
248691,0
73484,0
148122,0
294169,0
251224,0
122472,0
129303,0
112897,0
72094,0
158537,0
296550,0
304095,0
121002,0
108487,0
157014,0
92206,0
119151,0
241091,0
137504,0
101446,1
36439,0
223211,0
10681,1
54092,0
116408,1
144765,0
42715,0
175417,0
4909,0
209760,1
141018,0
189983,0
55420,0
176703,0
255594,0
60330,0
30149,0
196645,0
165668,0
135997,0
228543,0
182627,0
250081,1
283060,0
136337,0
88183,1
13353,0
114624,0
173178,0
234680,1
224879,0
305556,0
86965,0
236801,0
236558,0
103844,0
206212,0
278854,0
286009,0
102011,0
198649,0
285840,0
37321,0
240682,0
58167,0
91012,0
235769,0
272989,0
248249,0
226693,0
26956,0
249835,0
223314,0
88488,0
50473,0
228876,0
86010,0
271596,1
289865,0
271539,0
286898,0
248300,0
67167,0
132980,0
240890,0
228891,0
13701,0
245699,0
161479,0
141875,0
33887,0
279193,0
125171,0
100743,0
47806,0
156764,0
245745,0
101677,0
36369,0
90965,1
77327,0
240300,1
36041,0
190421,0
59317,0
270005,1
209135,0
128404,0
216842,0
131500,0
5372,0
277128,0
82778,0
12152,1
39554,0
288090,0
131687,0
32254,0
25176,0
87836,0
166077,0
191632,0
9827,0
260145,0
244022,0
255820,0
143285,0
48844,0
161770,0
270922,0
239084,0
94730,0
132778,0
198851,0
203032,1
52642,0
35277,0
220273,0
201078,0
17266,0
230584,0
56009,0
181389,0
300783,0
167894,0
298927,0
158008,0
25575,0
243017,0
119765,0
84976,0
250089,0
173828,0
236820,1
64499,0
142119,0
41022,0
38891,0
24994,0
221797,0
241386,0
33056,0
203841,0
288296,0
155810,0
89099,0
241616,1
116027,0
80817,0
9684,0
248973,0
128328,0
150388,0
224802,0
178019,0
53294,0
222483,0
147384,0
147890,0
297575,0
92610,0
166206,0
256722,0
245707,0
229536,0
179970,1
121118,0
59901,0
1072,0
160465,0
101360,0
34255,0
108888,0
202903,0
170666,0
119160,0
173752,0
112654,0
190286,0
126075,0
61589,1
175293,0
204692,0
242425,0
297030,0
28486,1
74239,0
271871,0
266252,0
29698,0
96556,0
177648,0
111572,0
232909,1
134833,0
42471,0
78414,1
45461,0
17062,0
87817,0
155803,0
30631,0
83241,0
20795,0
15456,0
34616,0
201631,0
68505,0
256638,0
242627,0
179934,0
82152,0
7935,1
89801,0
271669,0
272516,0
288469,0
279828,0
133052,0
138998,1
125815,0
9137,0
78611,0
302345,0
114864,0
80284,0
92776,0
186531,0
32247,0
180721,0
58921,0
146931,0
35680,0
128643,0
13041,0
196955,0
44530,0
192472,0
33446,0
10770,1
120139,0
250668,0
276072,0
252736,0
4190,0
136959,0
60740,0
8816,0
298809,0
252569,0
187544,0
122362,0
75535,0
41894,0
262495,0
235478,0
132950,0
62493,0
104169,0
241403,1
112578,0
103997,0
228395,0
289306,0
115759,0
239106,0
182159,0
246116,0
118598,0
136826,1
95455,0
166836,0
62524,0
113887,0
34081,0
118427,0
2891,0
187306,0
194548,0
30517,0
176984,0
304127,0
155921,0
15707,1
134380,0
146109,0
75893,0
119650,0
217684,0
142369,0
275377,0
268852,1
176603,0
99754,0
15416,1
138057,0
145770,0
218807,0
282352,0
237177,0
122094,0
253238,0
199033,0
182856,1
286115,0
123778,0
42520,0
25959,0
80595,0
184789,0
95720,0
244778,0
227983,0
73778,0
105347,0
266394,0
224633,0
211990,0
124563,0
157448,0
284428,0
162114,0
117314,0
199691,1
275525,0
99104,0
123170,0
127707,0
64810,0
154960,0
49737,0
109023,0
110001,1
228209,0
201019,0
14923,0
164943,0
6268,0
159374,0
177958,0
92570,1
203068,0
102969,0
168863,0
255777,0
107282,0
94090,0
269058,0
224008,0
54118,0
170460,0
267261,0
182293,0
56657,0
185901,0
183129,0
245540,0
240950,0
73541,0
62815,0
19329,0
46326,1
6862,0
196538,0
127967,0
240287,0
231431,0
36039,0
169088,0
127542,0
3753,0
97512,0
286851,0
120805,0
306351,0
37295,0
53852,0
165354,1
116035,0
123387,0
299123,0
122341,0
102902,1
12122,0
256056,0
202706,0
49855,0
120171,0
213946,0
302798,0
43975,0
166243,0
289687,0
117713,0
285074,0
245730,0
122783,0
43118,0
219816,0
35126,0
205963,0
200872,1
283155,0
134757,0
35305,0
77550,0
65175,0
271875,1
151961,1
223478,0
246502,0
49418,0
186468,0
266210,0
306285,0
116582,0
243036,0
210641,0
103375,0
297077,0
245025,0
289738,1
171241,0
204499,0
17695,0
226635,0
155298,0
12397,0
156637,0
107495,0
66271,0
167293,0
129011,0
198846,0
174169,0
294215,0
178238,0
242666,0
188157,0
146763,1
71057,0
26678,0
42185,0
180564,0
261467,0
91670,0
25189,0
153597,0
228434,0
100643,0
149403,0
47503,0
248978,0
223779,0
295586,0
208787,1
39616,0
221707,0
292187,0
52963,0
40771,0
89568,0
104787,0
36412,0
206004,0
240602,0
14471,0
82215,0
39958,0
84662,0
248145,0
283366,0
134761,1
293828,0
163045,0
227818,0
46495,0
69690,0
272501,0
287452,0
191801,0
196469,0
113858,0
96072,1
300286,0
66524,0
35670,0
168859,0
220955,0
130062,0
123676,0
115282,0
7232,0
167488,0
50181,1
84472,0
153259,0
79752,0
126732,0
63958,0
127649,0
124509,0
220348,0
41666,0
131815,0
93054,0
70949,0
249288,1
35237,0
2213,0
251251,0
198117,0
299130,0
88795,0
240376,1
179342,0
288685,0
246200,0
148046,0
188159,0
42379,0
149101,0
280139,0
29293,0
147735,0
277019,0
80609,0
292085,0
115883,0
22266,0
53217,0
301306,0
17722,0
121738,0
53432,0
224826,0
249340,0
40895,0
145784,0
72837,0
277284,0
155088,0
96284,0
217905,0
249397,0
135355,0
133111,0
260158,0
44898,0
16731,0
41527,0
257759,1
102418,0
134346,0
185320,0
282278,0
153386,0
148771,0
200965,0
297204,0
182897,0
260194,0
87152,0
87249,0
59354,0
129067,1
126791,0
133878,0
307467,0
307114,0
71240,0
65277,0
207948,0
92003,0
220621,0
256184,0
45491,0
62144,0
5061,0
89086,0
302379,0
29416,0
197102,0
69109,0
53135,0
229438,0
132320,0
234698,0
134613,0
275456,1
197182,0
158298,0
636,0
27855,0
262118,0
133850,0
208283,0
251906,0
134418,0
243665,1
49185,0
227135,0
15611,0
50490,0
226295,0
52442,0
100728,0
226219,0
101031,0
244599,0
207684,0
105622,0
236899,0
107947,0
51544,0
301353,1
157630,0
205273,0
113549,0
210625,0
169869,0
135960,0
177872,0
77253,0
170444,0
125745,0
187156,0
214116,0
110428,0
105885,0
179759,0
111629,0
231338,0
148854,0
244947,0
165599,0
139507,0
2756,0
185401,0
210750,0
221501,0
110046,0
261102,0
24360,0
178889,0
209579,0
45458,0
214988,0
307353,0
27212,0
55042,0
166060,0
74106,0
231808,0
19323,0
59953,0
244231,0
192003,0
261587,0
148210,1
127558,0
208964,0
233638,0
86591,0
67566,0
165643,0
188700,0
111046,0
159169,0
165464,0
62167,0
218393,0
108984,0
290022,0
118387,0
287733,0
198328,0
28662,0
96771,0
93334,0
92705,0
32529,0
245369,0
25454,0
10812,0
59415,0
244124,0
81647,0
69307,0
94299,0
297326,1
160524,0
291112,0
90003,0
139492,0
20033,0
277434,1
22374,0
137227,0
235561,0
264007,0
120740,0
35896,0
220527,0
49541,0
254269,0
104330,1
124822,0
168624,0
130230,0
27151,0
10298,0
266013,0
87149,0
77342,1
84322,0
262612,0
84443,0
199903,0
7979,0
53686,0
12695,0
162176,1
49976,0
233391,1
166282,0
138876,0
251361,0
195573,0
258679,0
66789,0
117110,0
29760,0
106243,0
75399,0
264322,0
601,0
49732,0
1340,1
122960,0
57182,0
8889,0
81762,0
91230,0
58411,0
14158,0
298185,0
54869,0
26355,0
265888,0
72398,1
129074,0
139591,0
272081,0
123817,0
196018,0
204631,0
119377,0
177441,0
217870,0
166032,0
236469,0
199575,0
173729,0
195633,0
22409,0
127645,0
220959,0
48978,0
136225,0
239912,0
283441,0
283906,0
239093,0
299230,0
173747,0
59906,0
194472,0
13286,0
217107,1
266184,0
299392,0
304415,0
202485,0
163568,0
282030,0
117611,0
140015,0
191067,0
202718,0
138657,0
74911,0
21489,0
172897,0
144371,0
97853,0
69458,0
137845,0
93700,0
27802,0
6925,0
271851,0
166278,0
121051,0
186409,0
138196,0
129139,0
253996,1
156651,0
42595,0
214367,0
47590,1
44281,0
195517,0
207803,1
283408,0
66852,0
265655,0
294277,0
275411,0
137435,0
52677,0
270914,0
194740,0
24124,0
268766,0
60947,0
31818,0
130179,0
270999,0
138000,0
294428,0
42931,0
196879,0
59428,0
175721,0
130987,0
298038,0
123706,0
49473,0
287970,0
39413,0
279797,0
216356,0
291789,0
288711,0
161827,0
123824,0
131161,0
295042,0
305072,0
143430,0
109910,0
52461,0
17893,0
36850,0
128865,0
182655,0
39582,0
133961,0
112011,0
217349,0
9467,0
113867,0
32564,0
133751,0
38426,1
57292,0
217007,0
144073,0
38101,0
306914,0
214468,0
287092,0
280347,0
42948,0
222376,0
146773,0
13410,0
85766,0
214934,0
121609,0
102604,0
132110,0
46935,0
98253,0
150460,0
289565,0
41,0
31144,0
228578,0
142039,0
105696,1
110967,0
18579,0
197225,0
232260,0
292338,0
29075,0
257869,0
257439,0
114292,0
170238,0
106478,0
182250,0
152980,0
204106,1
152429,0
300266,0
21197,0
287718,0
70636,1
1145,1
167054,0
271971,0
92119,0
225538,0
278565,0
135468,0
192416,0
186049,0
220362,0
160826,0
146669,0
9565,0
129790,0
110801,0
198888,0
177851,0
75181,0
50642,0
139120,0
116400,0
304180,0
197968,0
153928,1
93774,0
131820,0
248531,0
3678,0
141975,0
275242,0
202094,0
162294,0
211523,0
213097,0
100146,0
281057,0
60438,0
252346,0
225130,0
50791,0
190816,0
250660,1
9134,0
210843,0
120947,0
157145,0
192262,0
233700,0
9809,0
95481,0
41487,0
160676,0
53104,1
216613,0
292894,0
157629,0
15526,0
300864,0
23348,1
210564,0
150704,0
266669,0
11094,0
152007,0
194562,0
275898,0
182748,0
64712,0
69948,0
178855,0
137590,0
143331,0
234078,0
185385,1
39249,0
281982,0
196375,0
270211,0
235873,0
82437,0
140762,0
104439,1
162169,0
298687,0
297822,1
127961,0
168302,0
123580,0
18334,0
1497,0
86513,0
105247,0
212288,0
254348,1
242826,0
232966,0
8330,0
193973,0
134172,0
117976,0
4004,0
216511,1
84582,0
13502,0
235474,0
236597,1
49635,0
270658,0
264821,0
163171,0
46950,0
127182,0
143625,0
275422,0
78960,0
205275,0
234157,0
146679,0
111901,0
212148,0
229386,0
127825,0
236119,0
125993,0
43021,0
177288,0
16125,0
67066,0
64010,0
211433,0
198987,1
92636,0
214021,0
215393,0
264437,0
136244,0
121465,0
302654,0
174989,0
23438,0
91868,0
209846,0
128594,0
298365,0
168132,0
203620,0
130480,0
274002,1
33876,0
291290,0
171942,0
297307,0
276045,0
219789,1
156194,0
20592,0
218949,0
114284,0
287640,0
159964,0
201768,0
31,0
17466,0
249604,0
60763,1
32303,0
166479,1
49909,0
250563,0
285548,0
287028,0
148103,0
141625,0
183576,0
167164,0
12601,0
108609,0
188449,0
175773,0
149494,1
109261,0
77450,1
99095,0
10660,0
229533,0
79945,0
236429,0
48226,0
75085,1
3655,0
129252,0
27868,1
3560,0
73210,0
42959,0
169138,0
162375,0
215178,0
207570,0
90005,0
301934,0
108347,0
51833,0
229073,0
301974,0
29079,0
97930,0
6852,0
81454,0
302011,0
136682,0
238021,0
221114,0
291270,0
96825,0
255523,0
291044,1
218607,0
54929,0
8972,0
35415,0
297260,0
216559,0
76342,1
196614,0
285484,0
249602,0
106630,0
307001,0
287279,0
196611,0
119452,0
45490,0
171732,0
118074,0
18521,0
5895,0
267428,0
107228,0
71482,0
5195,0
163201,0
133212,0
235126,1
123848,0
42131,0
176029,0
302901,1
219007,1
123908,0
298520,0
165110,0
58718,0
150609,0
46410,0
121612,0
235539,1
246331,0
58392,0
112206,0
88788,0
142277,0
91821,0
291432,0
290249,0
147305,0
275128,0
92595,0
128639,0
250387,0
70250,0
300394,0
83807,0
226825,0
133359,0
229718,0
24694,0
286014,0
294653,0
301144,0
282626,0
265585,0
220637,0
31758,1
38192,0
144578,0
243594,0
82960,0
291537,0
204165,0
298658,0
114966,0
256158,0
306284,0
101482,0
136247,0
274356,0
85384,0
80241,0
153339,0
77102,0
136683,0
249574,0
34079,0
263169,0
198085,0
178268,0
257276,0
222661,0
178269,0
77211,0
212038,0
159438,0
30216,0
271606,0
192417,0
295252,0
125126,0
290876,0
14023,0
179915,0
163531,0
282393,0
117355,0
53274,0
101574,0
255332,0
198437,0
56566,0
172747,0
281469,0
111701,0
46088,0
80239,0
303269,0
54828,0
111185,0
225203,1
202202,0
27406,0
122145,0
179195,0
35181,0
286726,0
277607,0
20221,0
106773,0
191820,0
145138,0
3273,1
285841,0
141178,1
240126,0
152026,1
253127,0
186913,0
239210,0
92014,1
280330,0
26687,0
96296,0
241527,0
302231,0
168710,0
290086,0
116156,0
257345,0
162041,0
179785,0
301254,0
1790,0
82983,0
243896,0
218871,0
88415,0
94006,0
170251,0
11441,0
162469,0
261841,0
226784,0
154715,0
95561,0
263446,0
210841,1
119233,0
98804,0
20749,0
25222,0
241680,0
106695,0
287984,1
43635,0
101745,0
12821,0
13507,0
142917,0
155904,0
169267,0
132451,0
288176,0
42391,0
306239,0
212277,0
197256,0
44094,0
201709,0
51596,0
92493,0
229017,0
193640,0
307363,0
209559,0
208835,0
214574,1
141150,0
125410,0
45717,1
103143,0
147755,0
90869,0
122215,0
68558,0
17344,1
201166,0
291146,0
277400,0
49571,1
143437,0
47267,0
263378,0
121891,0
204970,1
126717,0
46006,0
107071,0
21645,0
35192,0
135830,0
189889,0
192875,0
237544,0
15558,0
63696,0
124992,0
193186,0
306256,0
233815,0
185794,0
103757,0
229807,0
93113,0
175847,0
12763,0
20390,0
27127,0
45713,0
63408,0
75004,1
119253,0
50465,0
120581,1
266818,0
273773,0
128588,0
194107,0
197608,1
238877,0
105254,0
202551,0
230275,0
155764,0
192466,0
217920,0
217186,0
74986,0
110864,0
78234,0
238014,0
272638,1
181503,0
158513,0
69004,0
229613,0
210993,0
176388,0
285593,0
104430,0
209853,0
273291,0
226982,0
22251,0
93196,0
185514,0
180099,0
159388,0
247712,0
16068,0
14832,0
22981,0
219858,0
125644,1
34045,0
34536,1
55992,0
58242,0
67126,0
172235,0
114300,0
202464,0
13001,0
289639,0
241245,0
37436,0
229531,0
105311,0
49656,0
227645,0
166258,0
285646,0
217070,0
168205,0
67323,0
37287,0
272691,0
235449,0
81041,0
22579,0
142202,0
94647,0
161241,0
70282,0
216859,0
251402,0
250102,0
93155,0
268306,0
91197,0
211340,0
134184,0
285638,0
76996,0
255583,0
36321,0
298987,0
209496,0
7798,0
247043,0
44015,0
217709,0
197611,0
122714,0
50741,0
77812,0
277254,0
213717,0
112649,0
13454,0
239691,0
76253,0
167431,0
293387,0
177462,0
106674,0
83577,0
214336,0
165811,0
147148,0
221220,0
175462,0
74312,0
59829,0
14837,0
192285,0
129505,0
16572,0
124392,1
192916,0
47631,0
132592,0
201482,0
300451,0
37154,0
197929,0
13971,0
273392,0
12783,0
247452,0
117046,0
18037,1
252879,0
265256,0
289670,0
88662,0
150786,0
41957,0
127244,0
127751,0
181081,0
243719,0
162769,0
216393,0
222316,0
276771,1
189831,0
